
2022-05-10  19.27.14    BenchmarkSAR    bin = 5    fee = 0.0015 - 0.002    2022-05-04 ~  (6) days

29124 loaded. (6 days)
0.001000 / 0.001000 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 14 / 5 / 9 / 0.5556 	 h = -0.0203 / 0.0910 	 p = 0.05 	 avg = 0.00 	 % = 1.0811 / +4.0559
0.002900 / 0.002900 / 0.011000 	 t = 0.0000 / 0.0200 	 c = 20 / 7 / 13 / 0.5385 	 h = -0.0204 / 0.1380 	 p = 0.07 	 avg = 0.00 	 % = 1.1254 / +6.2723
0.002900 / 0.002900 / 0.012000 	 t = 0.0000 / 0.0200 	 c = 20 / 9 / 11 / 0.8182 	 h = -0.0204 / 0.1433 	 p = 0.11 	 avg = 0.01 	 % = 1.1860 / +9.2975
0.002900 / 0.002900 / 0.013000 	 t = 0.0000 / 0.0200 	 c = 20 / 10 / 10 / 1.0000 	 h = -0.0204 / 0.1469 	 p = 0.18 	 avg = 0.01 	 % = 1.3285 / +16.4244
0.002900 / 0.002900 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 26 / 9 / 17 / 0.5294 	 h = -0.0204 / 0.1504 	 p = 0.08 	 avg = 0.00 	 % = 1.1412 / +7.0584
0.002900 / 0.002900 / 0.015000 	 t = 0.0000 / 0.0200 	 c = 26 / 9 / 17 / 0.5294 	 h = -0.0204 / 0.1547 	 p = 0.11 	 avg = 0.00 	 % = 1.1826 / +9.1286
0.002900 / 0.002900 / 0.016000 	 t = 0.0000 / 0.0200 	 c = 25 / 9 / 16 / 0.5625 	 h = -0.0204 / 0.1585 	 p = 0.13 	 avg = 0.01 	 % = 1.2210 / +11.0501
0.002900 / 0.002900 / 0.025000 	 t = 0.0000 / 0.0200 	 c = 31 / 10 / 21 / 0.4762 	 h = -0.0204 / 0.0940 	 p = 0.01 	 avg = 0.00 	 % = 1.0285 / +1.4239
0.002900 / 0.002900 / 0.026000 	 t = 0.0000 / 0.0200 	 c = 31 / 10 / 21 / 0.4762 	 h = -0.0204 / 0.0948 	 p = 0.02 	 avg = 0.00 	 % = 1.0418 / +2.0897
0.002900 / 0.002900 / 0.027000 	 t = 0.0000 / 0.0200 	 c = 31 / 10 / 21 / 0.4762 	 h = -0.0204 / 0.0964 	 p = 0.03 	 avg = 0.00 	 % = 1.0615 / +3.0738
0.002900 / 0.002900 / 0.028000 	 t = 0.0000 / 0.0200 	 c = 32 / 10 / 22 / 0.4545 	 h = -0.0204 / 0.0991 	 p = 0.03 	 avg = 0.00 	 % = 1.0520 / +2.5983
0.002900 / 0.002900 / 0.029000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.0998 	 p = 0.08 	 avg = 0.00 	 % = 1.1396 / +6.9784
0.002900 / 0.002900 / 0.030000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.0998 	 p = 0.08 	 avg = 0.00 	 % = 1.1456 / +7.2795
0.002900 / 0.002900 / 0.031000 	 t = 0.0000 / 0.0200 	 c = 32 / 10 / 22 / 0.4545 	 h = -0.0204 / 0.1017 	 p = 0.08 	 avg = 0.00 	 % = 1.1401 / +7.0067
0.002900 / 0.002900 / 0.032000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1018 	 p = 0.08 	 avg = 0.00 	 % = 1.1488 / +7.4375
0.002900 / 0.002900 / 0.033000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1018 	 p = 0.09 	 avg = 0.00 	 % = 1.1598 / +7.9894
0.002900 / 0.002900 / 0.034000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1021 	 p = 0.10 	 avg = 0.00 	 % = 1.1699 / +8.4950
0.002900 / 0.002900 / 0.035000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1031 	 p = 0.10 	 avg = 0.00 	 % = 1.1791 / +8.9553
0.002900 / 0.002900 / 0.036000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1041 	 p = 0.10 	 avg = 0.00 	 % = 1.1869 / +9.3429
0.002900 / 0.002900 / 0.037000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1050 	 p = 0.11 	 avg = 0.00 	 % = 1.1991 / +9.9539
0.002900 / 0.002900 / 0.038000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1058 	 p = 0.12 	 avg = 0.00 	 % = 1.2072 / +10.3615
0.002900 / 0.002900 / 0.039000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1066 	 p = 0.12 	 avg = 0.00 	 % = 1.2140 / +10.6997
0.002900 / 0.002900 / 0.040000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1068 	 p = 0.12 	 avg = 0.00 	 % = 1.2123 / +10.6165
0.002900 / 0.002900 / 0.041000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1068 	 p = 0.12 	 avg = 0.00 	 % = 1.2154 / +10.7710
0.002900 / 0.002900 / 0.042000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1068 	 p = 0.12 	 avg = 0.00 	 % = 1.2182 / +10.9079
0.002900 / 0.002900 / 0.043000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1068 	 p = 0.12 	 avg = 0.00 	 % = 1.2196 / +10.9816
0.002900 / 0.002900 / 0.044000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2278 / +11.3885
0.002900 / 0.002900 / 0.045000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2105 / +10.5230
0.002900 / 0.002900 / 0.046000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2143 / +10.7128
0.002900 / 0.002900 / 0.047000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2175 / +10.8758
0.002900 / 0.002900 / 0.048000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2179 / +10.8934
0.002900 / 0.002900 / 0.049000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2153 / +10.7628
0.002900 / 0.002900 / 0.050000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2167 / +10.8365
0.002900 / 0.002900 / 0.051000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2121 / +10.6063
0.002900 / 0.002900 / 0.052000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2141 / +10.7062
0.002900 / 0.002900 / 0.053000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2174 / +10.8720
0.002900 / 0.002900 / 0.054000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2197 / +10.9826
0.002900 / 0.002900 / 0.055000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2222 / +11.1119
0.002900 / 0.002900 / 0.056000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2230 / +11.1489
0.002900 / 0.002900 / 0.057000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2233 / +11.1674
0.002900 / 0.002900 / 0.058000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2233 / +11.1674
0.002900 / 0.002900 / 0.059000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2233 / +11.1674
0.002900 / 0.002900 / 0.060000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2237 / +11.1860
0.002900 / 0.002900 / 0.061000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2197 / +10.9846
0.002900 / 0.002900 / 0.062000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2202 / +11.0117
0.002900 / 0.002900 / 0.063000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.12 	 avg = 0.00 	 % = 1.2245 / +11.2272
0.002900 / 0.002900 / 0.064000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2253 / +11.2642
0.002900 / 0.002900 / 0.065000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2264 / +11.3199
0.002900 / 0.002900 / 0.066000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2271 / +11.3570
0.002900 / 0.002900 / 0.067000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2283 / +11.4128
0.002900 / 0.002900 / 0.068000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2290 / +11.4500
0.002900 / 0.002900 / 0.069000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2297 / +11.4873
0.002900 / 0.002900 / 0.070000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.071000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.072000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.073000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.074000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.075000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.076000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.077000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.078000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.079000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.080000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.081000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.082000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.083000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.084000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.085000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.086000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.087000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.088000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.089000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.090000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.091000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.092000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.093000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.094000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.095000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.096000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.097000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.098000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.002900 / 0.002900 / 0.099000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1063 	 p = 0.13 	 avg = 0.00 	 % = 1.2305 / +11.5245
0.003000 / 0.003000 / 0.011000 	 t = 0.0000 / 0.0200 	 c = 20 / 7 / 13 / 0.5385 	 h = -0.0204 / 0.1382 	 p = 0.07 	 avg = 0.00 	 % = 1.1264 / +6.3214
0.003000 / 0.003000 / 0.012000 	 t = 0.0000 / 0.0200 	 c = 20 / 9 / 11 / 0.8182 	 h = -0.0204 / 0.1435 	 p = 0.11 	 avg = 0.01 	 % = 1.1887 / +9.4362
0.003000 / 0.003000 / 0.013000 	 t = 0.0000 / 0.0200 	 c = 20 / 10 / 10 / 1.0000 	 h = -0.0204 / 0.1471 	 p = 0.18 	 avg = 0.01 	 % = 1.3294 / +16.4714
0.003000 / 0.003000 / 0.014000 	 t = 0.0000 / 0.0200 	 c = 26 / 9 / 17 / 0.5294 	 h = -0.0204 / 0.1506 	 p = 0.08 	 avg = 0.00 	 % = 1.1448 / +7.2392
0.003000 / 0.003000 / 0.015000 	 t = 0.0000 / 0.0200 	 c = 26 / 9 / 17 / 0.5294 	 h = -0.0204 / 0.1550 	 p = 0.11 	 avg = 0.00 	 % = 1.1868 / +9.3377
0.003000 / 0.003000 / 0.016000 	 t = 0.0000 / 0.0200 	 c = 25 / 8 / 17 / 0.4706 	 h = -0.0204 / 0.1587 	 p = 0.12 	 avg = 0.00 	 % = 1.2016 / +10.0823
0.003000 / 0.003000 / 0.024000 	 t = 0.0000 / 0.0200 	 c = 31 / 10 / 21 / 0.4762 	 h = -0.0204 / 0.0925 	 p = 0.01 	 avg = 0.00 	 % = 1.0288 / +1.4388
0.003000 / 0.003000 / 0.025000 	 t = 0.0000 / 0.0200 	 c = 31 / 10 / 21 / 0.4762 	 h = -0.0204 / 0.0942 	 p = 0.02 	 avg = 0.00 	 % = 1.0418 / +2.0912
0.003000 / 0.003000 / 0.026000 	 t = 0.0000 / 0.0200 	 c = 32 / 10 / 22 / 0.4545 	 h = -0.0204 / 0.0952 	 p = 0.02 	 avg = 0.00 	 % = 1.0393 / +1.9635
0.003000 / 0.003000 / 0.027000 	 t = 0.0000 / 0.0200 	 c = 32 / 10 / 22 / 0.4545 	 h = -0.0204 / 0.0967 	 p = 0.03 	 avg = 0.00 	 % = 1.0514 / +2.5692
0.003000 / 0.003000 / 0.028000 	 t = 0.0000 / 0.0200 	 c = 32 / 10 / 22 / 0.4545 	 h = -0.0204 / 0.0992 	 p = 0.04 	 avg = 0.00 	 % = 1.0649 / +3.2469
0.003000 / 0.003000 / 0.029000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1000 	 p = 0.09 	 avg = 0.00 	 % = 1.1549 / +7.7443
0.003000 / 0.003000 / 0.030000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1014 	 p = 0.09 	 avg = 0.00 	 % = 1.1669 / +8.3469
0.003000 / 0.003000 / 0.031000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1019 	 p = 0.09 	 avg = 0.00 	 % = 1.1579 / +7.8953
0.003000 / 0.003000 / 0.032000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1021 	 p = 0.10 	 avg = 0.00 	 % = 1.1743 / +8.7156
0.003000 / 0.003000 / 0.033000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1021 	 p = 0.10 	 avg = 0.00 	 % = 1.1825 / +9.1248
0.003000 / 0.003000 / 0.034000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1025 	 p = 0.11 	 avg = 0.00 	 % = 1.1927 / +9.6331
0.003000 / 0.003000 / 0.035000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1035 	 p = 0.11 	 avg = 0.00 	 % = 1.2020 / +10.1022
0.003000 / 0.003000 / 0.036000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1044 	 p = 0.12 	 avg = 0.00 	 % = 1.2096 / +10.4780
0.003000 / 0.003000 / 0.037000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1054 	 p = 0.13 	 avg = 0.00 	 % = 1.2226 / +11.1300
0.003000 / 0.003000 / 0.038000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1062 	 p = 0.13 	 avg = 0.00 	 % = 1.2311 / +11.5552
0.003000 / 0.003000 / 0.039000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1069 	 p = 0.13 	 avg = 0.00 	 % = 1.2393 / +11.9645
0.003000 / 0.003000 / 0.040000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1071 	 p = 0.14 	 avg = 0.00 	 % = 1.2419 / +12.0930
0.003000 / 0.003000 / 0.041000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1071 	 p = 0.14 	 avg = 0.00 	 % = 1.2452 / +12.2609
0.003000 / 0.003000 / 0.042000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1067 	 p = 0.14 	 avg = 0.00 	 % = 1.2472 / +12.3600
0.003000 / 0.003000 / 0.043000 	 t = 0.0000 / 0.0200 	 c = 32 / 11 / 21 / 0.5238 	 h = -0.0204 / 0.1068 	 p = 0.14 	 avg = 0.00 	 % = 1.2480 / +12.3988
0.003000 / 0.003000 / 0.044000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1069 	 p = 0.07 	 avg = 0.00 	 % = 1.1255 / +6.2757
0.003000 / 0.003000 / 0.045000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1288 / +6.4424
0.003000 / 0.003000 / 0.046000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1327 / +6.6368
0.003000 / 0.003000 / 0.047000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1348 / +6.7390
0.003000 / 0.003000 / 0.048000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1317 / +6.5832
0.003000 / 0.003000 / 0.049000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1366 / +6.8276
0.003000 / 0.003000 / 0.050000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1326 / +6.6292
0.003000 / 0.003000 / 0.051000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1355 / +6.7726
0.003000 / 0.003000 / 0.052000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1372 / +6.8578
0.003000 / 0.003000 / 0.053000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1406 / +7.0307
0.003000 / 0.003000 / 0.054000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.09 	 avg = 0.00 	 % = 1.1430 / +7.1515
0.003000 / 0.003000 / 0.055000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.09 	 avg = 0.00 	 % = 1.1448 / +7.2381
0.003000 / 0.003000 / 0.056000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.09 	 avg = 0.00 	 % = 1.1448 / +7.2381
0.003000 / 0.003000 / 0.057000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.09 	 avg = 0.00 	 % = 1.1451 / +7.2554
0.003000 / 0.003000 / 0.058000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.09 	 avg = 0.00 	 % = 1.1451 / +7.2554
0.003000 / 0.003000 / 0.059000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.09 	 avg = 0.00 	 % = 1.1451 / +7.2554
0.003000 / 0.003000 / 0.060000 	 t = 0.0000 / 0.0200 	 c = 34 / 11 / 23 / 0.4783 	 h = -0.0204 / 0.1071 	 p = 0.08 	 avg = 0.00 	 % = 1.1412 / +7.0586
